bigg_id	name	reaction_string	model_list	database_links	old_bigg_ids
RE3574X	RE3574	CE6188_x + h2o_x <-> h_x + coa_x + CE6193_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR103976	RE3574X
RE3577X	RE3577	CE5995_x + coa_x + atp_x <-> CE6190_x + amp_x + ppi_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR103979	RE3577X
RE3596M	RE3596	h_m + CE5525_m + nadph_m <-> nadp_m + CE5976_m	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR103986	RE3596M
RE3633C	RE3633	CE2089_c + h2o_c <-> nh4_c + CE7218_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR103990	RE3633C
RE3636C	RE3636	CE7047_c + h2o_c <-> CE7101_c + h_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR103991	RE3636C
RN0001C	RN0001	nadph_c + h_c + selmeth_c + o2_c <-> C05708_c + nadp_c + h2o_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104044	RN0001C
RN0001R	RN0001	selmeth_r + o2_r + nadph_r + h_r <-> C05708_r + nadp_r + h2o_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104044	RN0001R
RN0002R	RN0002	5mthf_r + selhcys_r <-> thf_r + selmeth_r + h_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104045	RN0002R
RN0013C	RN0013	adrnl_c <-> CE5536_c + 5.0 h_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104046	RN0013C
RN0014R	RN0014	nrpphr_r <-> CE5538_r + 5.0 h_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104047	RN0014R
RN0020C	RN0020	C07535_c + h_c + o2_c + nadph_c <-> h2o_c + CN0012_c + nadp_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104048	RN0020C
RN0020R	RN0020	C07535_r + h_r + o2_r + nadph_r <-> h2o_r + CN0012_r + nadp_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104048	RN0020R
RN0021X	RN0021	h2o_x + CN0012_x <-> CN0009_x + 2.0 h_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104049	RN0021X
RN0022R	RN0022	C14851_r + h2o_r <-> 2.0 h_r + CN0010_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104050	RN0022R
RN0022X	RN0022	C14851_x + h2o_x <-> CN0010_x + 2.0 h_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104050	RN0022X
RN0023X	RN0023	C14849_x + h2o_x <-> CN0011_x + 2.0 h_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104051	RN0023X
RN0029R	RN0029	CN0022_r + o2_r + nadph_r <-> CN0023_r + nadp_r + h2o_r + h_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104054	RN0029R
RN0030C	RN0030	3.0 h_c + CN0016_c + o2_c + nadph_c <-> nadp_c + h2o_c + CN0017_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104055	RN0030C
RN0030R	RN0030	CN0016_r + 3.0 h_r + o2_r + nadph_r <-> h2o_r + CN0017_r + nadp_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104055	RN0030R
RN0031C	RN0031	h2o_c + CN0017_c <-> CN0018_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104056	RN0031C
RN0031X	RN0031	h2o_x + CN0017_x <-> CN0018_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104056	RN0031X
RN0032C	RN0032	CN0018_c + o2_c + nadph_c <-> h_c + h2o_c + CN0019_c + nadp_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104057	RN0032C
RN0032R	RN0032	CN0018_r + nadph_r + o2_r <-> nadp_r + CN0019_r + h2o_r + h_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104057	RN0032R
RTOT4_cho	R total flux	R4coa_cho_c <-> Rtotalcoa_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104094	RTOT4_cho
RTOTAL3FATPc	Uptake of Rtotal3 by enterocytes	Rtotal3_e + atp_c + coa_c <-> amp_c + Rtotal3coa_c + ppi_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104105	RTOTAL3FATPc
RTOTALFATPc	Uptake of Rtotal by enterocytes	coa_c + atp_c + Rtotal_e <-> ppi_c + amp_c + Rtotalcoa_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104109	RTOTALFATPc
R_group_phosphotase_3	R group phosphotase 3	Rtotal3_c + coa_c + atp_c <-> amp_c + Rtotal3coa_c + ppi_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104120	R_group_phosphotase_3
S23TN10g	S23TN10g	lnl3fn3m2masn_g + 3.0 cmpacna_g <-> s3lnl3fn3m2masn_g + 3.0 cmp_g + 3.0 h_g	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104126	S23TN10g
S23TN21g	S23TN21g	l3n3l4fn4m2masn_g + 4.0 cmpacna_g <-> 4.0 cmp_g + 4.0 h_g + s4l3n3l4fn4m2masn_g	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104137	S23TN21g
S23TN8g	S23TN8g	3.0 cmpacna_g + lnl3n3m2masn_g <-> 3.0 cmp_g + 3.0 h_g + s3lnl3n3m2masn_g	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104145	S23TN8g
SCP2x_cho	Peroxisomal thiolase 2	dhocholoylcoa_x + coa_x <-> dcholcoa_x + ppcoa_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104296	SCP2x_cho
SERATB0tc	Transport of L-Serine into the intestinal cells by ATB0 transporter	ser__L_e + 2.0 na1_e + cl_e <-> ser__L_c + cl_c + 2.0 na1_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104333	SERATB0tc
SMOX	Spermine oxidase	sprm_c + o2_c + h2o_c <-> bamppald_c + h2o2_c + spmd_c	iLB1027_lipid; iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104448	SMOX; SOOR_c
SMPD3l_cho	Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)	h2o_l + sphmyln_cho_l <-> crm_cho_l + cholp_l + h_l	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104450	SMPD3l_cho
SOAT12_cho	Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1	R2coa_cho_c + chsterol_c <-> xolest_cho_c + coa_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104473	SOAT12_cho
SOAT12r_cho	Sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1	chsterol_r + R2coa_cho_r <-> xolest_cho_r + coa_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104473	SOAT12r_cho
SPHMDAc_cho	Sphingomyelin deacylase	sphmyln_cho_c + h2o_c <-> spc_cho_c + Rtotal_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104487	SPHMDAc_cho
ST3GAL31g_cho	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	galacglcgalgluside_cho_g + cmpacna_g <-> h_g + acngalacglcgalgluside_cho_g + cmp_g	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104550	ST3GAL31g_cho
ST6GALNAC25_cho	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2	gd1a_cho_g + cmpacna_g <-> gt1alpha_cho_g + cmp_g + h_g	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104564	ST6GALNAC25_cho
ST6GALNAC31_cho	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3	gm1b_cho_g + cmpacna_g <-> cmp_g + gd1a_cho_g + h_g	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104572	ST6GALNAC31_cho
STCOATxc	Transport of Stearoyl-CoA from cytosol to peroxisomes	h2o_c + atp_c + stcoa_c <-> adp_c + h_c + pi_c + stcoa_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104597	STCOATxc
STRDNCCOAtxc	Transport of stearidonylcoa into peroxisomes.	h2o_c + atp_c + strdnccoa_c <-> h_c + adp_c + pi_c + strdnccoa_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104601	STRDNCCOAtxc
SUBEACTD	Transport of suberic acid into cytosol (diffusion)	subeac_x <-> subeac_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104609	SUBEACTD
SUBERCACT	Transport of suberyl carnitine into cytosol	c8dc_x <-> c8dc_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR96431	SUBERCACT
SUBERCROT	Production of suberyl carnitine	crn_x + sbcoa_x <-> coa_x + c8dc_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR96430	SUBERCROT
SUCCCROT	Production of succinyl carnitine	succoa_x + crn_x <-> c4dc_x + coa_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104616	SUCCCROT
THMATPe	Thiamine exit from the neterocytes	h2o_c + atp_c + thm_c <-> h_c + adp_c + thm_e + pi_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104816; RHEA: http://identifiers.org/rhea/29812#2	THMATPe
THMMPtm_cho	Thiamine monophosphate transport, mitochondrial	h2o_m + thmmp_c <-> h2o_c + thmmp_m	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104822	THMMPtm_cho
TYROX	L-Tyrosine oxidase	tyr__L_c + o2_c + h2o_c <-> 34hpp_c + nh4_c + h2o2_c	iCHOv1	EC Number: http://identifiers.org/ec-code/1.4.3.2; KEGG Reaction: http://identifiers.org/kegg.reaction/R00729; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104995; BioCyc: http://identifiers.org/biocyc/META:RXN-12487	TYROX
UDPDOLPT_cho	UDPglucose:dolichyl-phosphate beta-D-glucosyltransferase (CHO)	dolp_c + udpg_c <-> udp_c + dolglcp_c	iCHOv1	EC Number: http://identifiers.org/ec-code/2.4.1.117; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105049	UDPDOLPT_cho
UNK2_cho	2-keto-4-methylthiobutyrate transamination	2kmb_c + gln__L_c + 2.0 h_c <-> met__L_c + glu__L_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105128	UNK2_cho
URAOX	Urate oxidase	h2o_x + urate_x + o2_x <-> h2o2_x + C11821_x	iCHOv1	RHEA: http://identifiers.org/rhea/21369; KEGG Reaction: http://identifiers.org/kegg.reaction/R02106; BioCyc: http://identifiers.org/biocyc/META:URATE-OXIDASE-RXN; EC Number: http://identifiers.org/ec-code/1.7.3.3; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105144	URAOX
XAO	Xanthine  oxidase	o2_c + h2o_c + xan_c <-> h2o2_c + urate_c	iCHOv1; iLB1027_lipid	Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-TGU-74258; EC Number: http://identifiers.org/ec-code/1.17.3.2; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105228; RHEA: http://identifiers.org/rhea/21133; BioCyc: http://identifiers.org/biocyc/META:XANTHINE-OXIDASE-RXN; KEGG Reaction: http://identifiers.org/kegg.reaction/R02107	XANDH_c; XAO
epo_translation	Epo translation	20.0 ala__L_c + 13.0 arg__L_c + 6.0 asn__L_c + 5.0 cys__L_c + 194.0 atp_c + 6.0 asp__L_c + 7.0 gln__L_c + 13.0 glu__L_c + 194.0 h2o_c + 385.0 gtp_c + 12.0 gly_c + 33.0 leu__L_c + 5.0 ile__L_c + 3.0 his__L_c + 8.0 lys__L_c + 4.0 phe__L_c + 2.0 met__L_c + 12.0 ser__L_c + 11.0 pro__L_c + 11.0 thr__L_c + 13.0 val__L_c + 4.0 tyr__L_c + 5.0 trp__L_c <-> 385.0 gdp_c + adp_c + 193.0 amp_c + epoIm_r + 386.0 h_c + 193.0 ppi_c + 386.0 pi_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105290	epo_translation
peplys_synthesis	Peplys synthesis	lys__L_n <-> peplys_n	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105298	peplys_synthesis
r0001	Virtual reaction/potential definition	ametam_c <-> HC02119_c + 5mta_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105302	r0001
r0002	Active transport	crn_c <-> crn_r	iCHOv1	RHEA: http://identifiers.org/rhea/34960; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR96906	r0002
r0009	Pyrophosphate phosphohydrolase EC:3.6.1.1	h2o_x + ppi_x <-> 2.0 pi_x + h_x	iLB1027_lipid; iCHOv1	Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-CEL-449937; RHEA: http://identifiers.org/rhea/24576; KEGG Reaction: http://identifiers.org/kegg.reaction/R00004; BioCyc: http://identifiers.org/biocyc/META:INORGPYROPHOSPHAT-RXN; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR100808; EC Number: http://identifiers.org/ec-code/3.6.1.1	PPA_x; r0009
r0047	Adenosine 5-monophosphate phosphohydrolase Purine metabolism EC:3.1.3.5	amp_m + h2o_m <-> adn_m + pi_m	iCHOv1	EC Number: http://identifiers.org/ec-code/3.1.3.5; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR102037; RHEA: http://identifiers.org/rhea/29376; BioCyc: http://identifiers.org/biocyc/META:AMP-DEPHOSPHORYLATION-RXN; KEGG Reaction: http://identifiers.org/kegg.reaction/R00183	r0047
r0051	AMP:pyrophosphate phosphoribosyltransferase Purine metabolism EC:2.4.2.7	amp_e + ppi_e <-> ade_e + prpp_e	iCHOv1	BioCyc: http://identifiers.org/biocyc/META:ADENPRIBOSYLTRAN-RXN; RHEA: http://identifiers.org/rhea/16609; Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-ATH-74213; EC Number: http://identifiers.org/ec-code/2.4.2.7; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR95482; KEGG Reaction: http://identifiers.org/kegg.reaction/R00190	r0051
r0084	Oxalosuccinate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42	HC01434_x + h_x <-> akg_x + co2_x	iCHOv1	BioCyc: http://identifiers.org/biocyc/META:RXN-8642; KEGG Reaction: http://identifiers.org/kegg.reaction/R00268; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105305; EC Number: http://identifiers.org/ec-code/1.1.1.42; RHEA: http://identifiers.org/rhea/19384	r0084
r0097	Acetate:CoA ligase (AMP-forming) Pyruvate metabolism EC:6.2.1.1	ac_c + h_c + atp_c <-> HC01672_c + ppi_c	iCHOv1	KEGG Reaction: http://identifiers.org/kegg.reaction/R00316; EC Number: http://identifiers.org/ec-code/6.2.1.1; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105307	r0097
r0113	UDP-N-acetyl-D-glucosamine 2-epimerase Aminosugars metabolism EC:5.1.3.14	uacgam_r + h2o_r <-> acmana_r + udp_r + h_r	iCHOv1	Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-GGA-4085021; EC Number: http://identifiers.org/ec-code/3.2.1.183; RHEA: http://identifiers.org/rhea/30683; KEGG Reaction: http://identifiers.org/kegg.reaction/R00414; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105025	r0113
r0149	CTP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5	ctp_e + h2o_e <-> cdp_e + pi_e + h_e	iCHOv1	RHEA: http://identifiers.org/rhea/29387; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR102045; EC Number: http://identifiers.org/ec-code/3.6.1.5; BioCyc: http://identifiers.org/biocyc/META:RXN-12195; KEGG Reaction: http://identifiers.org/kegg.reaction/R00569	r0149
r0156	L-Glutamine:pyruvate aminotransferase Glutamate metabolism EC:2.6.1.15	gln__L_c + pyr_c <-> ala__L_c + HC00591_c	iCHOv1	KEGG Reaction: http://identifiers.org/kegg.reaction/R00576; Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-ATH-893616; RHEA: http://identifiers.org/rhea/10403; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105309; BioCyc: http://identifiers.org/biocyc/META:GLUTAMINE--PYRUVATE-AMINOTRANSFERASE-RXN; EC Number: http://identifiers.org/ec-code/2.6.1.15	r0156
r0220	Propinol adenylate:CoA ligase (AMP-forming) Propanoate metabolism EC:6.2.1.17 EC:6.2.1.1	HC01668_c + coa_c <-> 2.0 h_c + amp_c + ppcoa_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105315	r0220
r0242	Glycerone phosphate phosphohydrolase (alkaline optimum) EC:3.1.3.1	h2o_e + dhap_e <-> dha_e + pi_e	iCHOv1	EC Number: http://identifiers.org/ec-code/3.1.3.2; KEGG Reaction: http://identifiers.org/kegg.reaction/R01010; BioCyc: http://identifiers.org/biocyc/META:RXN0-7249; RHEA: http://identifiers.org/rhea/51729; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR95764	r0242
r0249	D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6	r5p_r <-> ru5p__D_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR104084; EC Number: http://identifiers.org/ec-code/5.3.1.6	r0249
r0280	DATP:pyruvate O2-phosphotransferase Purine metabolism EC:2.7.1.40	pep_c + dadp_c + h_c <-> pyr_c + datp_c	iLB1027_lipid; iCHOv1	KEGG Reaction: http://identifiers.org/kegg.reaction/R01138; RHEA: http://identifiers.org/rhea/30728; EC Number: http://identifiers.org/ec-code/2.7.1.40; BioCyc: http://identifiers.org/biocyc/META:RXN-14192; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR97145	DAPOP_c; r0280
r0281	Putrescine:oxygen oxidoreductase (deaminating) Urea cycle and metabolism of amino groups EC:1.4.3.6	ptrc_e + o2_e + h2o_e <-> 4abutn_e + h2o2_e + nh4_e	iCHOv1	BioCyc: http://identifiers.org/biocyc/META:PUTRESCINE-OXIDASE-RXN; EC Number: http://identifiers.org/ec-code/1.4.3.10; RHEA: http://identifiers.org/rhea/18276; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR103334; KEGG Reaction: http://identifiers.org/kegg.reaction/R01151	r0281
r0283	L-Histidine:beta-alanine ligase (AMP-forming) Alanine and aspartate metabolism / Histidine metabolism / beta-Alanine metabolism EC:6.3.2.11	atp_c + ala_B_c + his__L_c <-> amp_c + carn_c + ppi_c + h_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105319	r0283
r0311	Palmitate:CoA ligase (AMP-forming) Fatty acid metabolism EC:6.2.1.3	hdca_r + coa_r + atp_r <-> amp_r + ppi_r + pmtcoa_r	iCHOv1	BioCyc: http://identifiers.org/biocyc/META:RXN-9623; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR99153; EC Number: http://identifiers.org/ec-code/6.2.1.3; KEGG Reaction: http://identifiers.org/kegg.reaction/R01280; RHEA: http://identifiers.org/rhea/30751	r0311
r0317	Citrate hydro-lyase Citrate cycle (TCA cycle) / Glyoxylate and dicarboxylate metabolism EC:4.2.1.4	cit_m <-> HC00342_m + h2o_m	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105321	r0317
r0321	Acetoacetate:CoA ligase (AMP-forming) Butanoate metabolism EC:6.2.1.16	acac_m + atp_m + coa_m <-> aacoa_m + amp_m + ppi_m	iCHOv1	Reactome: http://www.reactome.org/content/detail/R-ALL-REACT_R-SCE-5694494; RHEA: http://identifiers.org/rhea/16120; KEGG Reaction: http://identifiers.org/kegg.reaction/R01357; EC Number: http://identifiers.org/ec-code/6.2.1.16; BioCyc: http://identifiers.org/biocyc/META:ACETOACETATE--COA-LIGASE-RXN; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR95136	r0321
r0363	Glycolysis / Glyconeogenesis EC:2.7.1.1	itp_c + gam_c <-> gam6p_c + idp_c + h_c	iCHOv1	EC Number: http://identifiers.org/ec-code/2.7.1.1; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105330; KEGG Reaction: http://identifiers.org/kegg.reaction/R01964	r0363
r0364	Glycolysis / Glyconeogenesis EC:2.7.1.1	datp_c + gam_c <-> dadp_c + gam6p_c + h_c	iCHOv1	EC Number: http://identifiers.org/ec-code/2.7.1.1; KEGG Reaction: http://identifiers.org/kegg.reaction/R01965; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105331	r0364
r0368	CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase Pantothenate and CoA biosynthesis EC:2.7.8.7	HC01161_c + coa_c <-> ACP_c + pap_c	iCHOv1	EC Number: http://identifiers.org/ec-code/2.7.8.7; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR95403	r0368
r0384	2-oxoglutarate:[dihydrolipoyllysine-residue succinyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-succinylating) EC:1.2.4.2	akg_m + lpam_m + h_m <-> HC00695_m + co2_m	iCHOv1	EC Number: http://identifiers.org/ec-code/1.2.4.2; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR95657	r0384
r0385	3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4	3mob_m + lpam_m + h_m <-> 2mpdhl_m + co2_m	iCHOv1	EC Number: http://identifiers.org/ec-code/1.2.4.4; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR94910	r0385
r0386	4-methyl-2-oxopentanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4	4mop_m + lpam_m + h_m <-> co2_m + HC01377_m	iCHOv1	EC Number: http://identifiers.org/ec-code/1.2.4.4; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR95029	r0386
r0409	UTP:Sedoheptulose 7-phosphate 1-phosphotransferase EC:2.7.1.11	s7p_c + utp_c <-> udp_c + h_c + HC00361_c	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105339	r0409
r0410	2-Deoxyguanosine 5-triphosphate pyrophosphohydrolase Purine metabolism EC:3.6.1.19	dgtp_e + h2o_e <-> dgmp_e + ppi_e + h_e	iCHOv1	EC Number: http://identifiers.org/ec-code/3.6.1.-; RHEA: http://identifiers.org/rhea/28363; KEGG Reaction: http://identifiers.org/kegg.reaction/R01855; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR102049; BioCyc: http://identifiers.org/biocyc/META:RXN0-385	r0410
r0422	Isocitrate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42	icit_c + nadp_c <-> HC01434_c + nadph_c + h_c	iCHOv1	EC Number: http://identifiers.org/ec-code/1.1.1.42; RHEA: http://identifiers.org/rhea/25590; KEGG Reaction: http://identifiers.org/kegg.reaction/R01899; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105340	r0422
r0426	Isocitrate hydro-lyase Citrate cycle (TCA cycle) / Glyoxylate and dicarboxylate metabolism EC:4.2.1.3	icit_m <-> h2o_m + HC00342_m	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105342	r0426
r0430	Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21	crn_r + malcoa_r <-> coa_r + HC10859_r	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105343	r0430
r0434	Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21	crn_r + pmtcoa_r <-> coa_r + pmtcrn_r	iCHOv1	EC Number: http://identifiers.org/ec-code/2.3.1.21; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR96384	r0434
r0440	Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21	crn_x + lnlccoa_x <-> coa_x + lnlccrn_x	iCHOv1	MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR101105	r0440
r0465	L-Histidine:4-aminobutanoate ligase (AMP-forming) Urea cycle and metabolism of amino groups EC:6.3.2.11	4abut_c + atp_c + his__L_c <-> h_c + HC00576_c + amp_c + ppi_c	iCHOv1	EC Number: http://identifiers.org/ec-code/6.3.2.11; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105344	r0465
r0480	S-Adenosyl-L-methionine:ethanolamine-phosphate N-methyltransferase Glycerophospholipid metabolism EC:2.1.1.103	amet_c + ethamp_c <-> HC00718_c + ahcys_c + h_c	iCHOv1	RHEA: http://identifiers.org/rhea/20368; EC Number: http://identifiers.org/ec-code/2.1.1.103; KEGG Reaction: http://identifiers.org/kegg.reaction/R02037; BioCyc: http://identifiers.org/biocyc/META:2.1.1.103-RXN; MetaNetX (MNX) Equation: http://identifiers.org/metanetx.reaction/MNXR105345	r0480
